customer_id,prob_adquirir_producto,prediccion
4568,0.8217209224786205,1
3262,0.8214643635040878,1
4881,0.8212620180954344,1
1414,0.8211895032400356,1
9928,0.8207737296856731,1
4311,0.8207152036072937,1
7408,0.8206624663124304,1
8839,0.820465290971364,1
6838,0.8203904017902841,1
7427,0.8203332932875814,1
6572,0.8200986406796672,1
6344,0.8198094695729146,1
2844,0.8194739453012319,1
1465,0.819252755938174,1
4235,0.8188091572855554,1
5746,0.8186928867723561,1
788,0.8186495749335769,1
9892,0.8185530222313945,1
1866,0.8185056134606182,1
5481,0.8184405809427447,1
6561,0.8181773719699929,1
7639,0.8180487794895795,1
2732,0.8171447269988001,1
5317,0.817085346316859,1
7420,0.8170533836414365,1
6482,0.8169941619570746,1
3186,0.8168147034671644,1
215,0.8166901142252154,1
7763,0.8164789762218091,1
8309,0.8163261681281337,1
5770,0.8161301716242808,1
3516,0.8159639775820399,1
348,0.8159155827186805,1
8205,0.8156871653922093,1
9659,0.8155279937208871,1
320,0.815376531158652,1
5317,0.8153329718218746,1
919,0.8150897195867245,1
3858,0.8148816209048519,1
9114,0.8145936800577885,1
6561,0.8141577905535378,1
5329,0.8139576637413201,1
1696,0.8136145193344383,1
5021,0.8132786488254863,1
9215,0.8130354945562376,1
6516,0.8129132423468868,1
4473,0.8126437561408911,1
5329,0.8123630266181138,1
4036,0.8123357248030819,1
4311,0.812179307463244,1
402,0.8120796145275718,1
257,0.8119847342494142,1
290,0.8119647191398504,1
5317,0.8118727027671958,1
6935,0.8115141392369736,1
8702,0.8113518885665699,1
3771,0.8111483410449901,1
3467,0.8105929077828047,1
2981,0.8103090309050358,1
515,0.8101886682292844,1
7528,0.8101048074574566,1
3174,0.8098758652441619,1
9853,0.8098221482624192,1
7353,0.809601699271248,1
8266,0.8092320148772996,1
5897,0.8092134016771496,1
4159,0.8088537360165045,1
4940,0.8083246887540106,1
325,0.8081934734374974,1
4352,0.808162621023528,1
5233,0.8075875628458777,1
6542,0.8075737982945017,1
194,0.8074486717540178,1
3886,0.8071257881631785,1
2152,0.8069339481452042,1
7612,0.8065433186918698,1
919,0.8065334968741591,1
4717,0.8065309402619996,1
6585,0.8064722221384861,1
2860,0.8063195306537772,1
7587,0.8062757026465681,1
621,0.8061735588515513,1
4955,0.8061641022425565,1
8968,0.806003660054957,1
1071,0.8059791986828341,1
1562,0.8059054554506816,1
8122,0.8058619260400455,1
5856,0.8057484506436694,1
3367,0.8054358221394039,1
5108,0.805344055246763,1
6572,0.8050085762474005,1
5329,0.804810290541859,1
2047,0.8044542014747917,1
6530,0.8042741637225588,1
2093,0.8042388876764416,1
7226,0.804172730084119,1
4082,0.8041049229380731,1
9739,0.803987953351689,1
8895,0.803932605112654,1
4062,0.8037477727446486,1
596,0.8031268376182511,1
738,0.8030231797076961,1
7427,0.8027416895772653,1
9382,0.8023693696035372,1
9661,0.8015721183745073,1
9919,0.8013153725332065,1
6812,0.8011067940881516,1
8405,0.8010967855427852,1
236,0.8004233696734955,1
7393,0.8003109584199647,1
2702,0.8002820739901191,1
7542,0.8001734885708893,1
3053,0.8000727318199541,1
9192,0.7997786716888008,1
3879,0.7996720307382892,1
1520,0.7995943935107954,1
9611,0.7988137538048155,1
7105,0.7986954786825006,1
8974,0.7985461580387769,1
5660,0.7980354753825943,1
5553,0.7979556248273082,1
8692,0.7979149052170721,1
3929,0.7978610615860392,1
1187,0.7978090208930715,1
8839,0.7975654655497033,1
5990,0.7975059928754014,1
9900,0.7974828522144122,1
5211,0.7973229851761663,1
2983,0.7972127215084803,1
4066,0.7970315852285553,1
7639,0.7970233246372243,1
3598,0.7969391636940104,1
7639,0.7968504152470333,1
9044,0.7967297355687629,1
5479,0.7964624938032772,1
9754,0.7964126556723775,1
9611,0.796047078012129,1
1218,0.796013889609953,1
4693,0.795911861929682,1
6521,0.7954845490665555,1
9359,0.7952794350292197,1
8064,0.7951317112244544,1
8405,0.7949667003028494,1
9161,0.7947643538892423,1
1880,0.7947615314583991,1
5746,0.7945829180981622,1
8533,0.7944900998830102,1
136,0.7943245401512823,1
159,0.7942768461690118,1
2777,0.7941092592081446,1
3471,0.793943050189832,1
9661,0.7939251957784811,1
460,0.793819862156707,1
